"","Year","ZIP.code","age","Number.of.Visits","Age.adjusted.rate","County.Fips.code","County"
"513",2015,93256,"child",18,73.7,6107,"tulare"
"514",2015,93247,"child",64,100.7,6107,"tulare"
"515",2015,93234,"child",15,51.1,6019,"fresno"
"516",2015,93221,"child",30,69.5,6107,"tulare"
"517",2015,93204,"child",41,114,6031,"kings"
"518",2015,93203,"child",44,56.1,6029,"kern"
"519",2015,93111,"child",20,70.3,6083,"santa barbara"
"520",2015,93110,"child",14,48.5,6083,"santa barbara"
"521",2015,93065,"child",99,56.7,6111,"ventura"
"522",2015,93063,"child",71,59.7,6111,"ventura"
"523",2015,93033,"child",217,79.8,6111,"ventura"
"524",2015,93021,"child",42,45.1,6111,"ventura"
"525",2015,93015,"child",42,81.2,6111,"ventura"
"526",2015,93012,"child",12,15,6111,"ventura"
"527",2015,93004,"child",50,79.7,6111,"ventura"
"528",2015,93001,"child",42,63,6111,"ventura"
"529",2015,92887,"child",28,73.9,6059,"orange"
"530",2016,93286,"child",13,40.9,6107,"tulare"
"531",2015,92883,"child",27,30.9,6065,"riverside"
"532",2015,92867,"child",55,50.9,6059,"orange"
"533",2015,92865,"child",29,64.2,6059,"orange"
"534",2016,90808,"child",25,32.4,6037,"los angeles"
"535",2015,92860,"child",13,27.1,6065,"riverside"
"536",2015,92844,"child",39,64.9,6059,"orange"
"537",2015,92841,"child",47,56.5,6059,"orange"
"538",2015,92840,"child",97,70.4,6059,"orange"
"539",2015,92808,"child",14,29.1,6059,"orange"
"540",2016,90240,"child",40,66,6037,"los angeles"
"541",2015,92805,"child",198,88.8,6059,"orange"
"542",2015,92804,"child",174,77.3,6059,"orange"
"543",2015,92801,"child",147,82.3,6059,"orange"
"544",2015,92782,"child",29,61.1,6059,"orange"
"545",2015,92708,"child",45,44,6059,"orange"
"546",2015,92707,"child",198,109.1,6059,"orange"
"547",2015,92701,"child",137,76.2,6059,"orange"
"548",2016,90046,"child",17,40.4,6037,"los angeles"
"549",2015,92694,"child",22,22.9,6059,"orange"
"550",2015,92692,"child",32,30.8,6059,"orange"
"551",2015,92691,"child",22,23.1,6059,"orange"
"552",2015,92688,"child",27,25.6,6059,"orange"
"553",2016,91320,"child",22,20.7,6111,"ventura"
"554",2015,95014,"child",27,15.8,6085,"santa clara"
"555",2015,92677,"child",28,21.7,6059,"orange"
"556",2015,92672,"child",28,34.6,6059,"orange"
"557",2015,92660,"child",13,32,6059,"orange"
"558",2015,92618,"child",22,33.8,6059,"orange"
"559",2016,94085,"child",16,27.3,6085,"santa clara"
"560",2015,92604,"child",34,67,6059,"orange"
"561",2015,92602,"child",24,36.4,6059,"orange"
"562",2015,92595,"child",37,44.6,6065,"riverside"
"563",2015,92585,"child",35,67.1,6065,"riverside"
"564",2015,92583,"child",102,118.3,6065,"riverside"
"565",2015,92582,"child",60,109.2,6065,"riverside"
"566",2015,92571,"child",111,59.5,6065,"riverside"
"567",2015,92563,"child",73,39,6065,"riverside"
"568",2016,94509,"child",279,170.7,6013,"contra costa"
"569",2015,92562,"child",77,48.8,6065,"riverside"
"570",2016,95451,"child",20,94.3,6033,"lake"
"571",2015,92555,"child",85,85.2,6065,"riverside"
"572",2015,92553,"child",191,80.6,6065,"riverside"
"573",2015,92551,"child",82,82,6065,"riverside"
"574",2015,92544,"child",102,87,6065,"riverside"
"575",2015,92509,"child",185,81.1,6065,"riverside"
"576",2015,92501,"child",51,100.5,6065,"riverside"
"577",2015,92410,"child",204,119.9,6071,"san bernardino"
"578",2015,92408,"child",43,95.2,6071,"san bernardino"
"579",2016,90065,"child",84,78.1,6037,"los angeles"
"580",2015,92407,"child",181,109.5,6071,"san bernardino"
"581",2015,95621,"child",56,62.9,6067,"sacramento"
"582",2015,92405,"child",123,131.5,6071,"san bernardino"
"583",2015,92392,"child",192,115.8,6071,"san bernardino"
"584",2015,93215,"child",141,90.4,6029,"kern"
"585",2015,92374,"child",87,86.6,6071,"san bernardino"
"586",2015,92371,"child",16,39,6071,"san bernardino"
"587",2015,92354,"child",44,97,6071,"san bernardino"
"588",2015,92345,"child",157,68.3,6071,"san bernardino"
"589",2015,92337,"child",87,77.4,6071,"san bernardino"
"590",2015,92316,"child",93,99.6,6071,"san bernardino"
"591",2015,92314,"child",13,53.4,6071,"san bernardino"
"592",2015,92308,"child",103,101.8,6071,"san bernardino"
"593",2016,92679,"child",14,19.9,6059,"orange"
"594",2015,92307,"child",115,120.5,6071,"san bernardino"
"595",2015,92301,"child",158,134.2,6071,"san bernardino"
"596",2015,92262,"child",25,58.1,6065,"riverside"
"597",2015,92254,"child",32,61.4,6065,"riverside"
"598",2015,92251,"child",87,154.8,6025,"imperial"
"599",2015,92250,"child",26,122.9,6025,"imperial"
"600",2015,92376,"child",266,107.9,6071,"san bernardino"
"601",2015,92243,"child",221,158.1,6025,"imperial"
"602",2015,92240,"child",92,88.7,6065,"riverside"
"603",2015,92231,"child",120,106.8,6025,"imperial"
"604",2015,92203,"child",22,29.1,6065,"riverside"
"605",2015,92201,"child",150,80.7,6065,"riverside"
"606",2015,92154,"child",171,84.1,6073,"san diego"
"607",2015,92139,"child",84,94.7,6073,"san diego"
"608",2015,92130,"child",22,10.8,6073,"san diego"
"609",2015,92129,"child",49,43.9,6073,"san diego"
"610",2015,92127,"child",38,30,6073,"san diego"
"611",2015,92124,"child",30,47.4,6073,"san diego"
"612",2015,92123,"child",67,122.5,6073,"san diego"
"613",2015,92122,"child",30,55.7,6073,"san diego"
"614",2016,91941,"child",35,46.6,6073,"san diego"
"615",2015,92118,"child",24,69.1,6073,"san diego"
"616",2015,92117,"child",84,89.6,6073,"san diego"
"617",2015,92116,"child",44,82,6073,"san diego"
"618",2015,92115,"child",144,121.3,6073,"san diego"
"619",2015,92111,"child",108,103.2,6073,"san diego"
"620",2015,92108,"child",23,38.2,6073,"san diego"
"621",2015,92106,"child",22,55.9,6073,"san diego"
"622",2016,93536,"child",131,79.2,6037,"los angeles"
"623",2015,92103,"child",17,55.8,6073,"san diego"
"624",2015,92101,"child",31,109.4,6073,"san diego"
"625",2015,92083,"child",37,35.4,6073,"san diego"
"626",2015,92078,"child",24,21,6073,"san diego"
"627",2015,92069,"child",43,32.2,6073,"san diego"
"628",2015,92592,"child",85,39.4,6065,"riverside"
"629",2015,92057,"child",48,25.5,6073,"san diego"
"630",2015,92040,"child",47,48.9,6073,"san diego"
"631",2015,92027,"child",75,50.1,6073,"san diego"
"632",2015,92026,"child",50,37.7,6073,"san diego"
"633",2016,90027,"child",33,57.7,6037,"los angeles"
"634",2015,92020,"child",131,87.7,6073,"san diego"
"635",2015,92019,"child",48,42.8,6073,"san diego"
"636",2015,92011,"child",15,29.5,6073,"san diego"
"637",2015,91977,"child",134,87.7,6073,"san diego"
"638",2015,91950,"child",184,120.7,6073,"san diego"
"639",2015,91945,"child",84,137.7,6073,"san diego"
"640",2015,95632,"child",32,41,6067,"sacramento"
"641",2015,91941,"child",32,41.8,6073,"san diego"
"642",2015,91932,"child",60,96.4,6073,"san diego"
"643",2015,91915,"child",35,40.6,6073,"san diego"
"644",2015,91911,"child",212,99.7,6073,"san diego"
"645",2015,91902,"child",14,40.7,6073,"san diego"
"646",2015,91901,"child",14,26.2,6073,"san diego"
"647",2015,91789,"child",23,29.4,6037,"los angeles"
"648",2015,91784,"child",23,44.1,6071,"san bernardino"
"649",2015,91780,"child",24,38.2,6037,"los angeles"
"650",2015,91776,"child",49,68.3,6037,"los angeles"
"651",2016,92243,"child",215,151.4,6025,"imperial"
"652",2015,93546,"child",14,76.4,6051,"mono"
"653",2015,91770,"child",90,68.8,6037,"los angeles"
"654",2015,91768,"child",126,144.7,6037,"los angeles"
"655",2015,95824,"child",117,126.5,6067,"sacramento"
"656",2015,91766,"child",210,99.5,6037,"los angeles"
"657",2015,91763,"child",94,86.9,6071,"san bernardino"
"658",2015,91762,"child",164,105.6,6071,"san bernardino"
"659",2015,92705,"child",57,144.8,6059,"orange"
"660",2015,91761,"child",130,83.6,6071,"san bernardino"
"661",2015,91752,"child",51,57.5,6065,"riverside"
"662",2015,94102,"child",30,103.3,6075,"san francisco"
"663",2015,91745,"child",77,73,6037,"los angeles"
"664",2015,91744,"child",248,109.3,6037,"los angeles"
"665",2015,91739,"child",42,41.4,6071,"san bernardino"
"666",2015,91730,"child",72,44.4,6071,"san bernardino"
"667",2015,91710,"child",155,81.8,6071,"san bernardino"
"668",2015,91709,"child",80,46,6071,"san bernardino"
"669",2015,91701,"child",44,56.8,6071,"san bernardino"
"670",2015,91606,"child",101,97.8,6037,"los angeles"
"671",2015,91506,"child",17,51.6,6037,"los angeles"
"672",2015,91423,"child",21,41.1,6037,"los angeles"
"673",2015,91411,"child",39,72.1,6037,"los angeles"
"674",2015,91390,"child",14,25.1,6037,"los angeles"
"675",2015,91387,"child",71,61.1,6037,"los angeles"
"676",2015,91384,"child",27,44.2,6037,"los angeles"
"677",2015,91360,"child",33,40,6111,"ventura"
"678",2015,91355,"child",24,33.4,6037,"los angeles"
"679",2015,91354,"child",24,30,6037,"los angeles"
"680",2015,91350,"child",31,33,6037,"los angeles"
"681",2016,94401,"child",45,57.4,6081,"san mateo"
"682",2015,91331,"child",306,100.8,6037,"los angeles"
"683",2015,91326,"child",26,42.1,6037,"los angeles"
"684",2015,91325,"child",48,83.9,6037,"los angeles"
"685",2015,91324,"child",62,118.5,6037,"los angeles"
"686",2015,91321,"child",57,66.3,6037,"los angeles"
"687",2015,91320,"child",31,30.2,6111,"ventura"
"688",2015,91306,"child",139,132.9,6037,"los angeles"
"689",2015,92223,"child",109,78.2,6065,"riverside"
"690",2015,91206,"child",29,51.1,6037,"los angeles"
"691",2015,91205,"child",43,68.3,6037,"los angeles"
"692",2015,91202,"child",17,37.6,6037,"los angeles"
"693",2015,91201,"child",17,45.8,6037,"los angeles"
"694",2015,91106,"child",14,34.3,6037,"los angeles"
"695",2015,91104,"child",40,48.9,6037,"los angeles"
"696",2015,91101,"child",15,48.2,6037,"los angeles"
"697",2016,93703,"child",230,208.3,6019,"fresno"
"698",2015,91030,"child",16,31.8,6037,"los angeles"
"699",2015,90814,"child",27,99.7,6037,"los angeles"
"700",2015,90813,"child",242,134.3,6037,"los angeles"
"701",2015,90808,"child",30,37.8,6037,"los angeles"
"702",2015,90806,"child",155,132.8,6037,"los angeles"
"703",2015,90755,"child",17,61.7,6037,"los angeles"
"704",2015,90744,"child",181,110.1,6037,"los angeles"
"705",2015,90715,"child",46,92.9,6037,"los angeles"
"706",2015,90712,"child",39,55.7,6037,"los angeles"
"707",2015,90670,"child",26,79.3,6037,"los angeles"
"708",2015,90650,"child",259,95.6,6037,"los angeles"
"709",2015,95304,"child",19,54.3,6077,"san joaquin"
"710",2015,90638,"child",64,66.1,6037,"los angeles"
"711",2015,90623,"child",21,68.9,6059,"orange"
"712",2015,90621,"child",88,97.3,6059,"orange"
"713",2015,90620,"child",87,87.1,6059,"orange"
"714",2016,94579,"child",52,125.5,6001,"alameda"
"715",2015,90606,"child",85,103.4,6037,"los angeles"
"716",2015,90605,"child",112,108.4,6037,"los angeles"
"717",2015,90601,"child",65,102.6,6037,"los angeles"
"718",2015,90505,"child",33,46.7,6037,"los angeles"
"719",2016,94608,"child",59,122.4,6001,"alameda"
"720",2016,92173,"child",83,94.4,6073,"san diego"
"721",2015,90503,"child",39,43.4,6037,"los angeles"
"722",2015,90405,"child",18,46.9,6037,"los angeles"
"723",2015,90305,"child",29,132.9,6037,"los angeles"
"724",2016,93215,"child",111,70.6,6029,"kern"
"725",2015,92399,"child",65,51,6071,"san bernardino"
"726",2015,90304,"child",72,82,6037,"los angeles"
"727",2015,90303,"child",105,148.5,6037,"los angeles"
"728",2015,90301,"child",144,144.9,6037,"los angeles"
"729",2015,90291,"child",17,42,6037,"los angeles"
"730",2015,90277,"child",14,25.4,6037,"los angeles"
"731",2015,90270,"child",66,72.5,6037,"los angeles"
"732",2015,90262,"child",171,78.4,6037,"los angeles"
"733",2015,90247,"child",136,117.9,6037,"los angeles"
"734",2015,90241,"child",92,91.7,6037,"los angeles"
"735",2015,90240,"child",37,54.3,6037,"los angeles"
"736",2015,90230,"child",44,65.4,6037,"los angeles"
"737",2015,90220,"child",235,158.4,6037,"los angeles"
"738",2015,90066,"child",58,57.2,6037,"los angeles"
"739",2015,90065,"child",83,76.3,6037,"los angeles"
"740",2015,90064,"child",14,27.1,6037,"los angeles"
"741",2015,90063,"child",145,83.7,6037,"los angeles"
"742",2015,92831,"child",63,95.8,6059,"orange"
"743",2015,90248,"child",24,113.3,6037,"los angeles"
"744",2015,90049,"child",13,20.1,6037,"los angeles"
"745",2015,90047,"child",184,153.6,6037,"los angeles"
"746",2015,90044,"child",445,157.3,6037,"los angeles"
"747",2015,90042,"child",108,71.6,6037,"los angeles"
"748",2015,90280,"child",210,73.2,6037,"los angeles"
"749",2015,90040,"child",36,97.5,6037,"los angeles"
"750",2015,90038,"child",45,84.4,6037,"los angeles"
"751",2015,90037,"child",264,139.4,6037,"los angeles"
"752",2016,95205,"child",141,105.9,6077,"san joaquin"
"753",2015,90036,"child",24,34.2,6037,"los angeles"
"754",2015,90031,"child",84,84.9,6037,"los angeles"
"755",2015,90026,"child",131,100.1,6037,"los angeles"
"756",2015,90023,"child",178,125.6,6037,"los angeles"
"757",2015,90019,"child",139,98.1,6037,"los angeles"
"758",2015,90018,"child",152,113.6,6037,"los angeles"
"759",2015,90017,"child",70,109.1,6037,"los angeles"
"760",2015,90012,"child",18,53.2,6037,"los angeles"
"761",2015,90011,"child",381,102.8,6037,"los angeles"
"762",2015,90002,"child",227,123.8,6037,"los angeles"
"763",2014,94925,"child",13,61,6041,"marin"
"764",2016,91750,"child",46,70.9,6037,"los angeles"
"765",2014,96080,"child",76,108.9,6103,"tehama"
"766",2014,96019,"child",28,122.3,6089,"shasta"
"767",2014,96007,"child",37,71.4,6089,"shasta"
"768",2014,96002,"child",78,100.6,6089,"shasta"
"769",2014,96001,"child",47,65.4,6089,"shasta"
"770",2014,95988,"child",16,69.1,6021,"glenn"
"771",2014,95987,"child",12,59.7,6011,"colusa"
"772",2014,95966,"child",69,108.2,6007,"butte"
"773",2014,95963,"child",21,46,6021,"glenn"
"774",2014,95961,"child",36,41.3,6115,"yuba"
"775",2014,95945,"child",14,31.7,6057,"nevada"
"776",2014,95864,"child",33,69.3,6067,"sacramento"
"777",2014,95842,"child",84,93.7,6067,"sacramento"
"778",2016,90062,"child",161,189.3,6037,"los angeles"
"779",2014,95841,"child",71,152,6067,"sacramento"
"780",2014,95835,"child",87,80.7,6067,"sacramento"
"781",2014,95829,"child",43,59.5,6067,"sacramento"
"782",2014,95823,"child",341,148.8,6067,"sacramento"
"783",2014,95822,"child",128,115.5,6067,"sacramento"
"784",2014,95776,"child",43,60.1,6113,"yolo"
"785",2014,95762,"child",39,36.9,6017,"el dorado"
"786",2014,95747,"child",62,39,6061,"placer"
"787",2014,95726,"child",14,83.1,6017,"el dorado"
"788",2014,95695,"child",67,68.7,6113,"yolo"
"789",2014,95694,"child",17,79,6113,"yolo"
"790",2014,95691,"child",58,61.2,6113,"yolo"
"791",2014,95688,"child",82,100.2,6095,"solano"
"792",2014,95678,"child",62,58.9,6061,"placer"
"793",2015,92113,"child",272,168.6,6073,"san diego"
"794",2014,95673,"child",38,101.3,6067,"sacramento"
"795",2015,95324,"child",13,71.7,6047,"merced"
"796",2014,95670,"child",103,78.9,6067,"sacramento"
"797",2014,95662,"child",53,81,6067,"sacramento"
"798",2014,95628,"child",51,71.8,6067,"sacramento"
"799",2014,95621,"child",62,68.9,6067,"sacramento"
"800",2014,95620,"child",61,110.3,6095,"solano"
"801",2015,94611,"child",39,56.7,6001,"alameda"
"802",2014,95618,"child",15,26.6,6113,"yolo"
"803",2014,95608,"child",100,89.3,6067,"sacramento"
"804",2014,95501,"child",38,78,6023,"humboldt"
"805",2014,95492,"child",19,26.2,6097,"sonoma"
"806",2014,95482,"child",71,91.8,6045,"mendocino"
"807",2014,95451,"child",23,103.8,6033,"lake"
"808",2014,95422,"child",33,80.9,6033,"lake"
"809",2014,95409,"child",15,32.3,6097,"sonoma"
"810",2014,95407,"child",83,72.1,6097,"sonoma"
"811",2014,95404,"child",41,46.1,6097,"sonoma"
"812",2014,95401,"child",77,89.1,6097,"sonoma"
"813",2014,95386,"child",18,62,6099,"stanislaus"
"814",2014,95377,"child",48,47.4,6077,"san joaquin"
"815",2014,95376,"child",150,105.2,6077,"san joaquin"
"816",2014,95370,"child",41,89.7,6109,"tuolumne"
"817",2014,95368,"child",26,63.4,6099,"stanislaus"
"818",2014,95366,"child",26,61.6,6077,"san joaquin"
"819",2014,95363,"child",81,104.5,6099,"stanislaus"
"820",2014,95361,"child",68,86.3,6099,"stanislaus"
"821",2014,95356,"child",54,68.6,6099,"stanislaus"
"822",2014,95351,"child",172,113.8,6099,"stanislaus"
"823",2014,95348,"child",125,137.1,6047,"merced"
"824",2014,95341,"child",159,132.4,6047,"merced"
"825",2014,95336,"child",159,140,6077,"san joaquin"
"826",2014,95330,"child",60,98.7,6077,"san joaquin"
"827",2014,95326,"child",12,44.1,6099,"stanislaus"
"828",2014,95320,"child",16,53,6077,"san joaquin"
"829",2016,93705,"child",239,200.4,6019,"fresno"
"830",2014,95316,"child",18,106.8,6099,"stanislaus"
"831",2014,95242,"child",32,54.9,6077,"san joaquin"
"832",2014,95337,"child",125,129.1,6077,"san joaquin"
"833",2014,95215,"child",39,58.5,6077,"san joaquin"
"834",2014,95210,"child",107,91.1,6077,"san joaquin"
"835",2014,95206,"child",238,111.1,6077,"san joaquin"
"836",2014,95204,"child",53,78.1,6077,"san joaquin"
"837",2014,95136,"child",62,55,6085,"santa clara"
"838",2014,95132,"child",38,41.9,6085,"santa clara"
"839",2014,95131,"child",26,36.7,6085,"santa clara"
"840",2014,95129,"child",24,24.4,6085,"santa clara"
"841",2014,95127,"child",94,57.2,6085,"santa clara"
"842",2014,95122,"child",122,72.1,6085,"santa clara"
"843",2014,95120,"child",13,15.3,6085,"santa clara"
"844",2014,95117,"child",29,39.8,6085,"santa clara"
"845",2014,95054,"child",19,29.1,6085,"santa clara"
"846",2014,95051,"child",44,33.8,6085,"santa clara"
"847",2014,95037,"child",52,41.5,6085,"santa clara"
"848",2014,95020,"child",140,79,6085,"santa clara"
"849",2016,92530,"child",107,68.1,6065,"riverside"
"850",2014,95019,"child",39,232.9,6087,"santa cruz"
"851",2014,95012,"child",40,123.1,6053,"monterey"
"852",2014,94945,"child",15,42.2,6041,"marin"
"853",2014,94901,"child",44,49.8,6041,"marin"
"854",2014,94804,"child",218,216.1,6013,"contra costa"
"855",2014,94803,"child",52,108.9,6013,"contra costa"
"856",2014,95765,"child",25,24.7,6061,"placer"
"857",2014,94710,"child",31,179,6001,"alameda"
"858",2015,94553,"child",46,50.5,6013,"contra costa"
"859",2014,94621,"child",267,269.1,6001,"alameda"
"860",2014,94619,"child",55,115.5,6001,"alameda"
"861",2014,94612,"child",52,269.8,6001,"alameda"
"862",2014,94609,"child",58,176.9,6001,"alameda"
"863",2014,94608,"child",92,203.3,6001,"alameda"
"864",2015,92377,"child",38,74.4,6071,"san bernardino"
"865",2014,94607,"child",116,230.8,6001,"alameda"
"866",2014,94606,"child",105,146.8,6001,"alameda"
"867",2014,94605,"child",212,224.5,6001,"alameda"
"868",2014,94603,"child",207,210.3,6001,"alameda"
"869",2014,95953,"child",24,77.9,6101,"sutter"
"870",2014,94601,"child",220,153.5,6001,"alameda"
"871",2014,94587,"child",142,83.5,6001,"alameda"
"872",2014,94585,"child",63,86.3,6095,"solano"
"873",2014,94583,"child",25,29.3,6013,"contra costa"
"874",2014,94582,"child",49,36.7,6013,"contra costa"
"875",2014,94578,"child",140,142.6,6001,"alameda"
"876",2014,94568,"child",51,37.7,6001,"alameda"
"877",2016,93706,"child",291,203.3,6019,"fresno"
"878",2014,94566,"child",34,38,6001,"alameda"
"879",2016,90755,"child",20,70.9,6037,"los angeles"
"880",2014,94565,"child",361,146.5,6013,"contra costa"
"881",2014,94561,"child",90,82.5,6013,"contra costa"
"882",2014,94558,"child",99,68.6,6055,"napa"
"883",2014,94555,"child",60,59.3,6001,"alameda"
"884",2014,94553,"child",58,63.8,6013,"contra costa"
"885",2014,94550,"child",43,38.8,6001,"alameda"
"886",2016,91321,"child",70,77.5,6037,"los angeles"
"887",2016,90717,"child",33,70.8,6037,"los angeles"
"888",2014,94549,"child",15,24.9,6013,"contra costa"
"889",2014,94546,"child",68,79,6001,"alameda"
"890",2014,94544,"child",232,116.4,6001,"alameda"
"891",2014,94542,"child",25,102.9,6001,"alameda"
"892",2014,94541,"child",211,131.3,6001,"alameda"
"893",2015,95531,"child",44,92.2,6015,"del norte"
"894",2014,94539,"child",23,21,6001,"alameda"
"895",2014,94536,"child",117,65,6001,"alameda"
"896",2014,94534,"child",40,45.8,6095,"solano"
