Year,ZIP code,Age Group,Number of Visits,Age-adjusted rate,County Fips code,County
2009,91011,All Ages,24,12.09999847,6037,Los Angeles
2009,91011,Children (0-17),14,26.59999085,6037,Los Angeles
2009,91016,Adults (18+),121,39,6037,Los Angeles
2009,91016,All Ages,193,45.09997559,6037,Los Angeles
2009,91016,Children (0-17),72,62.69998169,6037,Los Angeles
2009,91020,Adults (18+),13,20.3999939,6037,Los Angeles
2009,91020,All Ages,18,23.3999939,6037,Los Angeles
2009,91020,Children (0-17),,,6037,Los Angeles
2009,91030,Adults (18+),30,14.69999695,6037,Los Angeles
2009,91030,All Ages,43,18.19999695,6037,Los Angeles
2009,91030,Children (0-17),13,28.09999085,6037,Los Angeles
2009,91040,Adults (18+),46,26.79998779,6037,Los Angeles
2009,91040,All Ages,67,31.19999695,6037,Los Angeles
2009,91040,Children (0-17),21,43.79998779,6037,Los Angeles
2009,91042,Adults (18+),85,40.09997559,6037,Los Angeles
2009,91042,All Ages,120,42.8999939,6037,Los Angeles
2009,91042,Children (0-17),35,50.79998779,6037,Los Angeles
2009,91101,Adults (18+),55,35,6037,Los Angeles
2009,91101,All Ages,71,39.09997559,6037,Los Angeles
2009,91101,Children (0-17),16,50.8999939,6037,Los Angeles
2009,91103,Adults (18+),74,35.8999939,6037,Los Angeles
2009,91103,All Ages,126,41.3999939,6037,Los Angeles
2009,91103,Children (0-17),52,57.3999939,6037,Los Angeles
2009,91104,Adults (18+),116,40.8999939,6037,Los Angeles
2009,91104,All Ages,165,42.8999939,6037,Los Angeles
2009,91104,Children (0-17),49,48.3999939,6037,Los Angeles
2009,91105,Adults (18+),19,20.09999085,6037,Los Angeles
2009,91105,All Ages,24,21,6037,Los Angeles
2009,91105,Children (0-17),,,6037,Los Angeles
2009,91106,Adults (18+),34,18.59999085,6037,Los Angeles
2009,91106,All Ages,46,20.79998779,6037,Los Angeles
2009,91106,Children (0-17),12,27.19999695,6037,Los Angeles
2009,91107,Adults (18+),61,24.69999695,6037,Los Angeles
2009,91107,All Ages,96,30.79998779,6037,Los Angeles
2009,91107,Children (0-17),35,48.3999939,6037,Los Angeles
2009,91201,Adults (18+),46,25.19999695,6037,Los Angeles
2009,91201,All Ages,69,29.3999939,6037,Los Angeles
2009,91201,Children (0-17),23,41.59997559,6037,Los Angeles
2009,91202,Adults (18+),31,15.8999939,6037,Los Angeles
2009,91202,All Ages,57,27.09999085,6037,Los Angeles
2009,91202,Children (0-17),26,59.3999939,6037,Los Angeles
2009,91203,Adults (18+),28,23.79998779,6037,Los Angeles
2009,91203,All Ages,51,37.69998169,6037,Los Angeles
2009,91203,Children (0-17),23,77.59997559,6037,Los Angeles
2009,91204,Adults (18+),57,45.79998779,6037,Los Angeles
2009,91204,All Ages,87,52.69998169,6037,Los Angeles
2009,91204,Children (0-17),30,72.29998779,6037,Los Angeles
2009,91205,Adults (18+),127,37.69998169,6037,Los Angeles
2009,91205,All Ages,175,41.29998779,6037,Los Angeles
2009,91205,Children (0-17),48,51.59997559,6037,Los Angeles
2009,91206,Adults (18+),67,23.59999085,6037,Los Angeles
2009,91206,All Ages,96,29.69999695,6037,Los Angeles
2009,91206,Children (0-17),29,47.29998779,6037,Los Angeles
2009,91207,Adults (18+),17,18.5,6037,Los Angeles
2009,91207,All Ages,20,17.59999085,6037,Los Angeles
2009,91207,Children (0-17),,,6037,Los Angeles
2009,91208,Adults (18+),19,14.09999847,6037,Los Angeles
2009,91208,All Ages,36,23.29998779,6037,Los Angeles
2009,91208,Children (0-17),17,49.79998779,6037,Los Angeles
2009,91214,Adults (18+),80,43.09997559,6037,Los Angeles
2009,91214,All Ages,103,40.5,6037,Los Angeles
2009,91214,Children (0-17),23,33,6037,Los Angeles
2009,91301,Adults (18+),29,15.59999847,6037,Los Angeles
2009,91301,All Ages,51,20.19999695,6037,Los Angeles
2009,91301,Children (0-17),22,33.5,6037,Los Angeles
2009,91302,Adults (18+),23,13.5,6037,Los Angeles
2009,91302,All Ages,37,15.3999939,6037,Los Angeles
2009,91302,Children (0-17),14,20.8999939,6037,Los Angeles
2009,91303,Adults (18+),82,47.8999939,6037,Los Angeles
2009,91303,All Ages,153,58.69998169,6037,Los Angeles
2009,91303,Children (0-17),71,89.79998779,6037,Los Angeles
2009,91304,Adults (18+),126,33.59997559,6037,Los Angeles
2009,91304,All Ages,222,42.8999939,6037,Los Angeles
2009,91304,Children (0-17),96,69.79998779,6037,Los Angeles
2009,91306,Adults (18+),139,39.79998779,6037,Los Angeles
2009,91306,All Ages,218,45.09997559,6037,Los Angeles
2009,91306,Children (0-17),79,60.09997559,6037,Los Angeles
2009,91307,Adults (18+),68,37.19998169,6037,Los Angeles
2009,91307,All Ages,96,39.8999939,6037,Los Angeles
2009,91307,Children (0-17),28,47.8999939,6037,Los Angeles
2009,91311,Adults (18+),80,27.5,6037,Los Angeles
2009,91311,All Ages,120,34.5,6037,Los Angeles
2009,91311,Children (0-17),40,54.3999939,6037,Los Angeles
2009,91316,Adults (18+),55,24.79998779,6037,Los Angeles
2009,91316,All Ages,84,34.59997559,6037,Los Angeles
2009,91316,Children (0-17),29,62.79998779,6037,Los Angeles
2009,91320,Adults (18+),55,20.79998779,6111,Ventura
2009,91320,All Ages,90,23.3999939,6111,Ventura
2009,91320,Children (0-17),35,30.79998779,6111,Ventura
2009,91321,Adults (18+),54,20.5,6037,Los Angeles
2009,91321,All Ages,92,25.19999695,6037,Los Angeles
2009,91321,Children (0-17),38,38.79998779,6037,Los Angeles
2009,91324,Adults (18+),93,47.59997559,6037,Los Angeles
2009,91324,All Ages,148,58.19998169,6037,Los Angeles
2009,91324,Children (0-17),55,88.69995117,6037,Los Angeles
2009,91325,Adults (18+),90,32.5,6037,Los Angeles
2009,91325,All Ages,127,39,6037,Los Angeles
2009,91325,Children (0-17),37,57.59997559,6037,Los Angeles
2009,91326,Adults (18+),44,18.79998779,6037,Los Angeles
2009,91326,All Ages,69,22.19999695,6037,Los Angeles
2009,91326,Children (0-17),25,31.8999939,6037,Los Angeles
2009,91331,Adults (18+),411,60.79998779,6037,Los Angeles
2009,91331,All Ages,719,68.09997559,6037,Los Angeles
2009,91331,Children (0-17),308,89.19995117,6037,Los Angeles
2009,91335,Adults (18+),288,53.09997559,6037,Los Angeles
2009,91335,All Ages,465,62.69998169,6037,Los Angeles
2009,91335,Children (0-17),177,90.39996338,6037,Los Angeles
2009,91340,Adults (18+),152,59.8999939,6037,Los Angeles
2009,91340,All Ages,270,68.39996338,6037,Los Angeles
2009,91340,Children (0-17),118,92.89996338,6037,Los Angeles
2009,91342,Adults (18+),309,49,6037,Los Angeles
2009,91342,All Ages,564,59.59997559,6037,Los Angeles
2009,91342,Children (0-17),255,90.19995117,6037,Los Angeles
2009,91343,Adults (18+),276,60.69998169,6037,Los Angeles
2009,91343,All Ages,447,67.89996338,6037,Los Angeles
2009,91343,Children (0-17),171,88.59997559,6037,Los Angeles
2009,91344,Adults (18+),159,41.19998169,6037,Los Angeles
2009,91344,All Ages,222,44.59997559,6037,Los Angeles
2009,91344,Children (0-17),63,54.29998779,6037,Los Angeles
2009,91345,Adults (18+),65,47.8999939,6037,Los Angeles
2009,91345,All Ages,99,53.59997559,6037,Los Angeles
2009,91345,Children (0-17),34,69.89996338,6037,Los Angeles
2009,91350,Adults (18+),39,19.09999085,6037,Los Angeles
2009,91350,All Ages,74,24.09999085,6037,Los Angeles
2009,91350,Children (0-17),35,38.29998779,6037,Los Angeles
2009,91351,Adults (18+),63,28.79998779,6037,Los Angeles
2009,91351,All Ages,113,35.59997559,6037,Los Angeles
2009,91351,Children (0-17),50,55.19998169,6037,Los Angeles
2009,91352,Adults (18+),184,56.69998169,6037,Los Angeles
2009,91352,All Ages,294,60.19998169,6037,Los Angeles
2009,91352,Children (0-17),110,70.39996338,6037,Los Angeles
2009,91354,Adults (18+),24,13.59999847,6037,Los Angeles
2009,91354,All Ages,46,15.8999939,6037,Los Angeles
2009,91354,Children (0-17),22,22.59999085,6037,Los Angeles
2009,91355,Adults (18+),45,15.3999939,6037,Los Angeles
2009,91355,All Ages,79,19.3999939,6037,Los Angeles
2009,91355,Children (0-17),34,31,6037,Los Angeles
2009,91356,Adults (18+),92,38.29998779,6037,Los Angeles
2009,91356,All Ages,119,39,6037,Los Angeles
2009,91356,Children (0-17),27,41.09997559,6037,Los Angeles
2009,91360,Adults (18+),72,21,6111,Ventura
2009,91360,All Ages,125,29,6111,Ventura
2009,91360,Children (0-17),53,52,6111,Ventura
2009,91361,Adults (18+),24,15.5,6111,Ventura
2009,91361,All Ages,32,17,6111,Ventura
2009,91361,Children (0-17),,,6111,Ventura
2009,91362,Adults (18+),42,16.69999695,6111,Ventura
2009,91362,All Ages,69,19.59999085,6111,Ventura
2009,91362,Children (0-17),27,27.8999939,6111,Ventura
2009,91364,Adults (18+),51,26.3999939,6037,Los Angeles
2009,91364,All Ages,74,30.79998779,6037,Los Angeles
2009,91364,Children (0-17),23,43.29998779,6037,Los Angeles
2009,91367,Adults (18+),93,31,6037,Los Angeles
2009,91367,All Ages,129,35.59997559,6037,Los Angeles
2009,91367,Children (0-17),36,48.8999939,6037,Los Angeles
2009,91381,Adults (18+),26,42.79998779,6037,Los Angeles
2009,91381,All Ages,41,40.8999939,6037,Los Angeles
2009,91381,Children (0-17),15,35.29998779,6037,Los Angeles
2009,91384,Adults (18+),48,21.79998779,6037,Los Angeles
2009,91384,All Ages,76,27,6037,Los Angeles
2009,91384,Children (0-17),28,41.8999939,6037,Los Angeles
2009,91387,Adults (18+),71,23.59999085,6037,Los Angeles
2009,91387,All Ages,126,29.19999695,6037,Los Angeles
2009,91387,Children (0-17),55,45.19998169,6037,Los Angeles
2009,91390,Adults (18+),18,12.19999695,6037,Los Angeles
2009,91390,All Ages,35,15.69999695,6037,Los Angeles
2009,91390,Children (0-17),17,26,6037,Los Angeles
2009,91401,Adults (18+),102,32.3999939,6037,Los Angeles
2009,91401,All Ages,174,40.69998169,6037,Los Angeles
2009,91401,Children (0-17),72,64.39996338,6037,Los Angeles
2009,91402,Adults (18+),279,60.79998779,6037,Los Angeles
2009,91402,All Ages,517,69.29998779,6037,Los Angeles
2009,91402,Children (0-17),238,93.79998779,6037,Los Angeles
2009,91403,Adults (18+),48,26.3999939,6037,Los Angeles
2009,91403,All Ages,58,26.5,6037,Los Angeles
2009,91403,Children (0-17),,,6037,Los Angeles
2009,91405,Adults (18+),185,49.79998779,6037,Los Angeles
2009,91405,All Ages,317,57.8999939,6037,Los Angeles
2009,91405,Children (0-17),132,81.29998779,6037,Los Angeles
2009,91406,Adults (18+),240,61.19998169,6037,Los Angeles
2009,91406,All Ages,377,66.29998779,6037,Los Angeles
2009,91406,Children (0-17),137,81.19995117,6037,Los Angeles
2009,91411,Adults (18+),105,57.8999939,6037,Los Angeles
2009,91411,All Ages,140,56.3999939,6037,Los Angeles
2009,91411,Children (0-17),35,51.79998779,6037,Los Angeles
2009,91423,Adults (18+),47,20.09999085,6037,Los Angeles
2009,91423,All Ages,79,31.29998779,6037,Los Angeles
2009,91423,Children (0-17),32,63.79998779,6037,Los Angeles
2009,91436,Adults (18+),27,22.09999085,6037,Los Angeles
2009,91436,All Ages,38,24.3999939,6037,Los Angeles
2009,91436,Children (0-17),,,6037,Los Angeles
2009,91501,Adults (18+),36,22,6037,Los Angeles
2009,91501,All Ages,48,23.29998779,6037,Los Angeles
2009,91501,Children (0-17),12,27.19999695,6037,Los Angeles
2009,91502,Adults (18+),25,26.19999695,6037,Los Angeles
2009,91502,All Ages,52,45.59997559,6037,Los Angeles
2009,91502,Children (0-17),27,101.3999634,6037,Los Angeles
2009,91504,Adults (18+),74,38.09997559,6037,Los Angeles
2009,91504,All Ages,102,41.69998169,6037,Los Angeles
2009,91504,Children (0-17),28,51.8999939,6037,Los Angeles
2009,91505,Adults (18+),103,44.5,6037,Los Angeles
2009,91505,All Ages,150,54.79998779,6037,Los Angeles
2009,91505,Children (0-17),47,84.59997559,6037,Los Angeles
2009,91506,Adults (18+),77,47.29998779,6037,Los Angeles
2009,91506,All Ages,97,48.09997559,6037,Los Angeles
2009,91506,Children (0-17),20,50.29998779,6037,Los Angeles
2009,91601,Adults (18+),135,49,6037,Los Angeles
2009,91601,All Ages,201,53.59997559,6037,Los Angeles
2009,91601,Children (0-17),66,67.09997559,6037,Los Angeles
2009,91602,Adults (18+),31,21.79998779,6037,Los Angeles
2009,91602,All Ages,44,32.8999939,6037,Los Angeles
2009,91602,Children (0-17),13,65,6037,Los Angeles
2009,91604,Adults (18+),53,24.19999695,6037,Los Angeles
2009,91604,All Ages,65,25.3999939,6037,Los Angeles
2009,91604,Children (0-17),12,28.79998779,6037,Los Angeles
2009,91605,Adults (18+),228,59.09997559,6037,Los Angeles
2009,91605,All Ages,379,64.59997559,6037,Los Angeles
2009,91605,Children (0-17),151,80.69995117,6037,Los Angeles
2009,91606,Adults (18+),141,41.8999939,6037,Los Angeles
2009,91606,All Ages,225,46.19998169,6037,Los Angeles
2009,91606,Children (0-17),84,58.79998779,6037,Los Angeles
2009,91607,Adults (18+),76,31.5,6037,Los Angeles
2009,91607,All Ages,112,39.79998779,6037,Los Angeles
2009,91607,Children (0-17),36,63.59997559,6037,Los Angeles
2009,91701,Adults (18+),77,26.8999939,6071,San Bernardino
2009,91701,All Ages,123,31.09999085,6071,San Bernardino
2009,91701,Children (0-17),46,43.19998169,6071,San Bernardino
2009,91702,Adults (18+),172,39.59997559,6037,Los Angeles
2009,91702,All Ages,336,50.69998169,6037,Los Angeles
2009,91702,Children (0-17),164,82.69995117,6037,Los Angeles
2009,91706,Adults (18+),203,39.29998779,6037,Los Angeles
2009,91706,All Ages,409,48.5,6037,Los Angeles
2009,91706,Children (0-17),206,75,6037,Los Angeles
2009,91708,Adults (18+),,,6071,San Bernardino
2009,91708,All Ages,16,30.79998779,6071,San Bernardino
2009,91708,Children (0-17),,,6071,San Bernardino
2009,91709,Adults (18+),91,20.09999085,6071,San Bernardino
2009,91709,All Ages,187,24.8999939,6071,San Bernardino
2009,91709,Children (0-17),96,38.5,6071,San Bernardino
2009,91710,Adults (18+),195,32,6071,San Bernardino
2009,91710,All Ages,367,42.79998779,6071,San Bernardino
2009,91710,Children (0-17),172,74.19995117,6071,San Bernardino
2009,91711,Adults (18+),55,19.19999695,6037,Los Angeles
2009,91711,All Ages,97,30.79998779,6037,Los Angeles
2009,91711,Children (0-17),42,64,6037,Los Angeles
2009,91722,Adults (18+),91,34.09997559,6037,Los Angeles
2009,91722,All Ages,178,46.8999939,6037,Los Angeles
2009,91722,Children (0-17),87,83.59997559,6037,Los Angeles
2009,91723,Adults (18+),54,42.79998779,6037,Los Angeles
2009,91723,All Ages,86,49.09997559,6037,Los Angeles
2009,91723,Children (0-17),32,67.39996338,6037,Los Angeles
2009,91724,Adults (18+),76,37.79998779,6037,Los Angeles
2009,91724,All Ages,123,46,6037,Los Angeles
2009,91724,Children (0-17),47,69.59997559,6037,Los Angeles
2009,91730,Adults (18+),199,40.69998169,6071,San Bernardino
2009,91730,All Ages,335,50,6071,San Bernardino
2009,91730,Children (0-17),136,76.89996338,6071,San Bernardino
2009,91731,Adults (18+),101,49.19998169,6037,Los Angeles
2009,91731,All Ages,159,50.5,6037,Los Angeles
2009,91731,Children (0-17),58,54.3999939,6037,Los Angeles
2009,91732,Adults (18+),236,54.29998779,6037,Los Angeles
2009,91732,All Ages,388,57,6037,Los Angeles
2009,91732,Children (0-17),152,64.89996338,6037,Los Angeles
2009,91733,Adults (18+),117,42.19998169,6037,Los Angeles
2009,91733,All Ages,254,52.79998779,6037,Los Angeles
2009,91733,Children (0-17),137,83.29998779,6037,Los Angeles
2009,91737,Adults (18+),39,24.29998779,6071,San Bernardino
2009,91737,All Ages,63,27.79998779,6071,San Bernardino
2009,91737,Children (0-17),24,37.69998169,6071,San Bernardino
2009,91739,Adults (18+),83,39.79998779,6071,San Bernardino
2009,91739,All Ages,135,46.19998169,6071,San Bernardino
2009,91739,Children (0-17),52,64.69995117,6071,San Bernardino
2009,91740,Adults (18+),77,40.3999939,6037,Los Angeles
2009,91740,All Ages,129,50.3999939,6037,Los Angeles
2009,91740,Children (0-17),52,79.19995117,6037,Los Angeles
2009,91741,Adults (18+),53,27.5,6037,Los Angeles
2009,91741,All Ages,79,31.29998779,6037,Los Angeles
2009,91741,Children (0-17),26,42.19998169,6037,Los Angeles
2009,91744,Adults (18+),250,42.29998779,6037,Los Angeles
2009,91744,All Ages,497,53.3999939,6037,Los Angeles
2009,91744,Children (0-17),247,85.69995117,6037,Los Angeles
2009,91745,Adults (18+),97,22.29998779,6037,Los Angeles
2009,91745,All Ages,175,33.09997559,6037,Los Angeles
2009,91745,Children (0-17),78,64,6037,Los Angeles
2009,91746,Adults (18+),59,26.79998779,6037,Los Angeles
2009,91746,All Ages,142,40.09997559,6037,Los Angeles
2009,91746,Children (0-17),83,78.5,6037,Los Angeles
2009,91748,Adults (18+),73,20.59999085,6037,Los Angeles
2009,91748,All Ages,115,24.59999085,6037,Los Angeles
2009,91748,Children (0-17),42,36.09997559,6037,Los Angeles
2009,91750,Adults (18+),65,25.09999085,6037,Los Angeles
2009,91750,All Ages,98,29.29998779,6037,Los Angeles
2009,91750,Children (0-17),33,41.19998169,6037,Los Angeles
2009,91752,Adults (18+),55,27,6065,Riverside
2009,91752,All Ages,89,30.3999939,6065,Riverside
2009,91752,Children (0-17),34,40.19998169,6065,Riverside
2009,91754,Adults (18+),66,24.5,6037,Los Angeles
2009,91754,All Ages,111,35.5,6037,Los Angeles
2009,91754,Children (0-17),45,67.29998779,6037,Los Angeles
2009,91755,Adults (18+),48,19,6037,Los Angeles
2009,91755,All Ages,70,22.8999939,6037,Los Angeles
2009,91755,Children (0-17),22,34.09997559,6037,Los Angeles
2009,91761,Adults (18+),142,32.5,6071,San Bernardino
2009,91761,All Ages,280,42.3999939,6071,San Bernardino
2009,91761,Children (0-17),138,71,6071,San Bernardino
2009,91762,Adults (18+),177,44.5,6071,San Bernardino
2009,91762,All Ages,367,58.29998779,6071,San Bernardino
2009,91762,Children (0-17),190,98.09997559,6071,San Bernardino
2009,91763,Adults (18+),123,48.59997559,6071,San Bernardino
2009,91763,All Ages,218,57,6071,San Bernardino
2009,91763,Children (0-17),95,81.39996338,6071,San Bernardino
2009,91764,Adults (18+),219,60.5,6071,San Bernardino
2009,91764,All Ages,368,65.59997559,6071,San Bernardino
2009,91764,Children (0-17),149,80.19995117,6071,San Bernardino
2009,91765,Adults (18+),62,16.19999695,6037,Los Angeles
2009,91765,All Ages,110,23.09999085,6037,Los Angeles
2009,91765,Children (0-17),48,42.79998779,6037,Los Angeles
2009,91766,Adults (18+),242,53.5,6037,Los Angeles
2009,91766,All Ages,485,62.79998779,6037,Los Angeles
2009,91766,Children (0-17),243,89.29998779,6037,Los Angeles
2009,91767,Adults (18+),188,52.69998169,6037,Los Angeles
2009,91767,All Ages,355,65.29998779,6037,Los Angeles
2009,91767,Children (0-17),167,101.5999756,6037,Los Angeles
2009,91768,Adults (18+),117,48.8999939,6037,Los Angeles
2009,91768,All Ages,231,61,6037,Los Angeles
2009,91768,Children (0-17),114,96,6037,Los Angeles
2009,91770,Adults (18+),118,25.59999085,6037,Los Angeles
2009,91770,All Ages,216,33.3999939,6037,Los Angeles
2009,91770,Children (0-17),98,56.09997559,6037,Los Angeles
2009,91773,Adults (18+),71,26.3999939,6037,Los Angeles
2009,91773,All Ages,115,32.79998779,6037,Los Angeles
2009,91773,Children (0-17),44,51.29998779,6037,Los Angeles
2009,91775,Adults (18+),26,12,6037,Los Angeles
2009,91775,All Ages,45,17,6037,Los Angeles
2009,91775,Children (0-17),19,31.29998779,6037,Los Angeles
2009,91776,Adults (18+),90,29.5,6037,Los Angeles
2009,91776,All Ages,124,31.29998779,6037,Los Angeles
2009,91776,Children (0-17),34,36.69998169,6037,Los Angeles
2009,91780,Adults (18+),69,23.5,6037,Los Angeles
2009,91780,All Ages,103,29.69999695,6037,Los Angeles
2009,91780,Children (0-17),34,47.59997559,6037,Los Angeles
2009,91784,Adults (18+),35,18,6071,San Bernardino
2009,91784,All Ages,71,31.3999939,6071,San Bernardino
2009,91784,Children (0-17),36,70,6071,San Bernardino
2009,91786,Adults (18+),209,55.09997559,6071,San Bernardino
2009,91786,All Ages,333,63.59997559,6071,San Bernardino
2009,91786,Children (0-17),124,87.89996338,6071,San Bernardino
2009,91789,Adults (18+),60,16.09999085,6037,Los Angeles
2009,91789,All Ages,80,17.29998779,6037,Los Angeles
2009,91789,Children (0-17),20,20.69999695,6037,Los Angeles
2009,91790,Adults (18+),121,36.5,6037,Los Angeles
2009,91790,All Ages,208,43.59997559,6037,Los Angeles
2009,91790,Children (0-17),87,64,6037,Los Angeles
2009,91791,Adults (18+),52,21.3999939,6037,Los Angeles
2009,91791,All Ages,99,30.19999695,6037,Los Angeles
2009,91791,Children (0-17),47,55.5,6037,Los Angeles
2009,91792,Adults (18+),69,25.5,6037,Los Angeles
2009,91792,All Ages,103,28.19999695,6037,Los Angeles
2009,91792,Children (0-17),34,36,6037,Los Angeles
2009,91801,Adults (18+),96,21.09999085,6037,Los Angeles
2009,91801,All Ages,142,25.29998779,6037,Los Angeles
2009,91801,Children (0-17),46,37.5,6037,Los Angeles
2009,91803,Adults (18+),48,20.09999085,6037,Los Angeles
2009,91803,All Ages,81,27.09999085,6037,Los Angeles
